_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,_id,pseudocode
4987,9461983,DELHI,NORTH WEST B-II,2,,,,,10,3,9,12,1,110085,2,2,3,0,2,19,0,0,0,2,2,1,9,9,220,1,0,0,0,0,0,0,
4988,8751163,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,034-N Rohini D,,,3,2,1,12,1,110086,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,69,0,4,0,1,
4989,2891942,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,048-N Sultan Puri-C,,,3,3,1,12,1,110086,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,37,0,0,0,0,
4990,9396964,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,035-E Dilshad Garden,,,3,1,1,12,1,110093,2,2,3,0,2,4,19,0,0,1,1,1,1,2,224,1,50,0,8,0,1,0,
4991,3011460,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,001-E Mayur Vihar Phase-I,,,3,1,1,12,1,110091,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,21,0,0,0,0,0,
4993,9981774,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,011-N Mukund Pur,,,5,2,6,12,1,110042,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
4994,8589176,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,NITHARI,,,5,1,6,12,1,110081,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
4995,9617496,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,054-E Saboli,,,1,2,1,5,3,110094,2,1,3,0,2,4,19,0,0,0,0,1,1,2,229,1,0,18,0,22,0,0,
4996,9241803,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,031-E Shahdara,,,1,3,1,5,3,110032,2,2,3,0,2,4,19,0,0,0,0,1,1,2,221,1,29,17,0,0,0,0,
4997,6705035,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,030-E Jhilmil,,,1,3,1,5,3,110032,2,2,3,0,2,4,19,0,0,0,0,1,1,2,228,1,14,13,1,0,0,0,
4998,2159744,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,MUNDKA,,,1,3,1,5,3,110041,2,2,3,0,2,4,0,0,0,0,0,1,1,2,228,1,14,6,0,0,0,0,
4999,2109431,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,005-N Bankner,,,1,3,1,5,3,110040,2,2,3,0,2,4,0,0,0,0,0,1,1,2,230,1,17,20,2,2,0,0,
5000,5025549,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,054-N Mangol Puri-A,,,1,3,1,5,3,110083,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,24,28,1,2,23,22,
5001,5598024,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,086-S Greater Kailash,,,1,3,1,5,3,110048,2,2,3,0,2,4,19,0,0,0,0,1,1,2,214,1,25,23,0,1,0,0,
5006,2459328,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,025-S Mohan Garden-South,,,7,3,6,10,1,110059,2,2,3,0,2,19,0,0,0,1,0,1,9,9,220,1,0,0,0,0,0,0,
5008,4702144,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,080-S Pushp Vihar,,,3,3,1,12,1,110017,2,2,3,0,2,19,4,0,0,1,1,1,1,2,220,1,18,52,0,0,0,0,
5009,4080368,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,019-S Ranhola,,,3,3,1,12,1,110041,2,2,3,0,2,19,0,0,0,1,1,1,1,2,220,1,0,0,0,2,0,0,
5010,8095193,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,021-E Krishna Nagar,,,5,2,6,12,1,110031,2,2,3,0,2,4,19,0,0,1,1,1,9,9,233,1,0,0,0,0,0,0,
5011,8194184,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,045-E Yamuna Vihar,,,3,1,1,12,1,110053,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,25,0,0,0,0,0,
5015,9431680,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,081-N Kishan Ganj,,,10,3,9,12,1,110007,2,2,3,0,2,19,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
5016,6983297,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,025-S Mohan Garden-South,,,5,1,6,12,1,110059,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
5017,8232445,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,027-E Raghubarpura,,,3,1,1,12,1,110033,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,29,0,0,0,0,0,
5018,5622462,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,TRI NAGAR,,,5,3,6,12,1,110034,2,2,3,0,2,4,19,0,0,1,1,1,9,9,227,1,0,0,0,0,0,0,
5019,8852737,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,033-E Sunder Nagri,,,5,2,6,12,1,110093,2,2,3,0,2,4,19,0,0,1,1,1,9,9,230,1,0,0,0,0,0,0,
5028,1509583,DELHI,SOUTH WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,069-S Vasant Kunj,,,1,3,1,5,3,110038,2,2,3,0,2,4,0,0,0,0,0,1,1,2,221,1,5,1,0,0,0,0,
5035,7830905,DELHI,SOUTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,103-N Inderpuri,,,1,3,1,5,3,110012,2,2,3,0,2,4,0,0,0,0,0,1,1,2,221,1,18,15,0,0,0,0,
5037,1272239,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,017-N Adarsh Nagar,,,1,2,1,5,3,110033,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,0,30,0,0,0,9,
5038,8135945,DELHI,WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,100-N Moti Nagar,,,1,1,1,5,3,110015,2,1,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,15,0,0,0,
5039,4969093,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,074-S Dakshin Puri Extension,,,1,3,1,5,3,110062,2,2,3,0,2,4,0,0,0,0,0,1,1,2,210,1,5,16,0,2,0,0,
5040,1440338,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,047-E Braham Puri,,,1,2,1,5,3,110053,2,1,3,0,2,4,19,0,0,0,0,1,1,2,220,1,0,50,0,0,0,0,
5041,8592774,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,076-S Deoli,,,1,2,1,5,3,110080,2,1,3,0,2,4,19,0,0,0,0,1,1,2,224,1,0,25,0,16,0,0,
5042,5220684,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,034-N Rohini D,,,1,2,1,5,3,110086,2,1,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,22,0,3,0,0,
5043,6045050,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,002-N Bakhtawarpur,,,1,1,1,5,3,110040,2,2,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,10,0,62,0,
5044,7309306,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,016-S Janakpuri South,,,1,3,1,5,3,110058,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,61,38,5,5,0,0,
5045,4359274,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,057-N Rohini-F,,,1,3,1,5,3,110085,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,17,22,0,0,9,17,
5046,3976191,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,053-S Sadh Nagar,,,1,2,1,5,3,110045,2,1,3,0,2,4,19,0,0,0,0,1,1,2,222,1,0,34,0,5,0,0,
5050,1674324,DELHI,NORTH,2,,,,,2,3,1,8,1,110006,2,1,3,0,2,19,0,0,0,0,0,1,1,2,220,1,16,20,0,0,0,0,
5058,8027387,DELHI,SOUTH WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,065-S R.K. Puram,,,3,3,1,12,1,110066,2,2,3,0,2,19,4,0,0,1,1,1,1,2,220,1,15,21,2,0,0,0,
5061,3913934,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,072-S Bhati,,,1,3,1,5,3,110074,2,2,3,0,2,4,19,0,0,0,0,1,1,2,235,1,26,27,2,0,0,0,
5062,1663739,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,067-N Paschim Vihar,,,1,3,1,5,3,110063,2,2,3,0,2,4,19,0,0,0,0,1,1,2,228,1,26,23,0,0,0,0,
5063,3657877,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,025-N Rohini-B,,,1,3,1,5,3,110085,2,2,3,0,2,4,19,0,0,0,0,1,1,2,213,1,35,37,0,0,4,3,
5064,2962405,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,063-E Khajoori Khas,,,1,2,1,5,3,110094,2,1,3,0,2,4,19,0,0,0,0,1,1,2,218,1,0,42,0,0,0,0,
5065,5209568,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,051-E Janta Colony,,,1,1,1,5,3,110053,2,1,3,0,2,4,0,0,0,0,0,1,2,2,224,1,0,0,10,0,0,0,
5066,5498160,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,003-E Trilokpuri-West,,,1,3,1,5,3,110091,2,2,3,0,2,18,0,0,0,0,0,1,1,2,227,1,14,16,0,0,0,0,
5067,4537138,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,092-S Harkesh Nagar,,,1,1,1,5,3,110020,2,1,3,0,2,4,0,0,0,0,0,1,2,2,216,1,3,0,0,0,9,0,
5083,3835349,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,036-S Dwarka - A,,,3,3,1,12,1,110078,2,2,3,0,2,19,4,0,0,1,1,1,1,2,220,1,38,31,1,5,0,0,
5086,9583617,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,004-S Raghubir Nagar,,,1,1,1,5,3,110027,2,2,3,0,2,19,4,0,0,0,0,1,2,2,228,1,0,0,12,0,0,0,
5091,6061042,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,085-N Jama Masjid,,,1,3,1,5,3,110006,2,2,3,0,2,18,0,0,0,0,0,1,1,2,224,1,1,2,0,0,0,0,
5092,3561035,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,059-S Andrews Ganj,,,1,3,1,5,3,110024,2,2,3,0,2,4,0,0,0,0,0,1,1,2,224,1,9,9,0,0,0,0,
5093,9251315,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,014-S Mahavir Nagar,,,1,3,1,5,3,110018,2,2,3,0,2,4,0,0,0,0,0,1,1,2,228,1,8,7,1,0,0,0,
5094,6017181,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,076-S Deoli,,,1,1,1,5,3,110080,2,2,3,0,2,4,19,0,0,0,0,1,2,2,228,1,0,0,19,0,0,0,
5095,8830941,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,085-N Jama Masjid,,,1,1,1,5,3,110002,2,2,3,0,2,4,0,0,0,0,0,1,1,2,224,1,7,0,1,0,0,0,
5096,8586651,DELHI,WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,095-N East Patel Nagar,,,1,2,1,5,3,110008,2,1,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,24,0,2,0,0,
5097,9239014,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,080-S Pushp Vihar,,,1,3,1,5,3,110017,2,2,3,0,2,19,4,0,0,0,0,1,1,2,210,1,8,5,4,6,0,0,
5098,4390916,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,006-N Kadipur,,,1,2,1,5,3,110084,2,1,3,0,2,4,19,0,0,0,0,1,1,2,225,1,0,44,0,3,0,0,
5099,5414847,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,030-N Bawana,,,1,1,1,5,3,110039,2,2,3,0,2,4,0,0,0,0,0,1,2,2,226,1,1,0,26,0,0,0,
5100,1039746,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,051-E Janta Colony,,,1,2,1,5,3,110032,2,1,3,0,2,4,19,0,0,0,0,1,1,2,221,1,0,21,0,0,0,0,
5101,3484724,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,042-E Seelampur,,,1,1,1,5,3,110053,2,1,3,0,2,4,0,0,0,0,0,1,2,2,225,1,0,0,23,0,6,0,
5102,5081658,DELHI,WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,096-N Ranjit Nagar,,,1,3,1,5,3,110008,2,2,3,0,2,4,0,0,0,0,0,1,1,2,225,1,5,6,0,0,0,0,
5113,1912417,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,011-S Pratap Nagar,,,3,3,1,12,1,110064,2,2,3,0,2,4,19,0,0,1,1,1,1,2,222,1,29,29,2,3,2,3,
5114,8162697,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,048-N Sultan Puri-C,,,1,2,1,5,3,110086,2,1,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,57,0,0,0,0,
5115,7678962,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,095-S Badarpur,,,1,2,1,5,3,110076,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,0,53,0,0,0,0,
5116,9715358,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,069-N Shakur Pur,,,1,3,1,5,3,110034,2,2,3,0,2,4,0,0,0,0,0,1,1,2,213,1,18,15,13,6,0,0,
5117,3895917,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,012-N Timarpur,,,1,2,1,5,3,110084,2,1,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,38,0,1,0,1,
5118,9696652,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,091-N Ram Nagar,,,1,2,1,5,3,110055,2,1,3,0,2,4,19,0,0,0,0,1,1,2,220,1,0,31,0,0,0,0,
5119,8485374,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,026-E Kanti Nagar,,,1,2,1,5,3,110031,2,1,3,0,2,4,19,0,0,0,0,1,1,2,213,1,0,20,0,2,0,0,
5135,2565964,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,094-N Dev Nagar,,,5,1,6,12,1,110005,2,2,3,0,2,4,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
5137,1087310,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,082-S Tughlakabad Extension,,,3,1,1,12,1,110019,2,1,3,0,2,4,19,0,0,1,1,1,1,1,220,1,40,0,0,0,0,0,
5144,7052287,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,002-E Trilokpuri-East,,,5,1,6,12,1,110091,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
5147,3034084,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,042-S Dichaon Kalan,,,5,1,6,12,1,110043,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
5157,1451033,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,092-S Harkesh Nagar,,,1,2,1,5,3,110020,2,2,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,0,0,0,0,
5158,5678594,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,034-E New Seemapuri,,,1,2,1,5,3,110095,2,1,3,0,2,18,19,0,0,0,0,1,1,2,225,1,0,23,0,0,0,2,
5159,4226224,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,103-S Madanpur Khadar,,,1,2,1,5,3,110076,2,2,3,0,2,4,19,0,0,0,0,1,2,2,215,1,0,0,0,0,0,0,
5160,7989651,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,006-E Gharoli,,,1,1,1,5,3,110096,2,1,3,0,2,4,0,0,0,0,0,1,2,2,226,1,0,0,12,0,0,0,
5161,9993561,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,024-S Bapraula,,,1,1,1,5,3,110043,2,1,3,0,2,4,19,0,0,0,0,1,2,2,220,1,0,0,17,0,0,0,
5162,3649518,DELHI,WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,096-N Ranjit Nagar,,,1,2,1,5,3,110008,2,1,3,0,2,4,19,0,0,0,0,1,1,2,225,1,0,32,0,0,0,0,
5167,7697467,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,059-S Andrews Ganj,,,3,2,1,12,1,110049,2,2,3,0,2,4,19,0,0,1,1,1,1,1,220,1,0,17,0,2,0,2,
5168,2066311,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,055-N Mangol Puri-B,,,3,1,1,12,1,110083,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,33,0,1,0,0,0,
5169,1782793,DELHI,NEW DELHI,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,3,3,1,12,3,110026,2,2,3,0,2,4,0,0,0,1,1,1,1,2,220,1,15,18,0,0,0,0,
5170,3176355,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,007-S Vishnu Garden,,,3,1,1,12,1,110018,2,2,3,0,2,4,19,0,0,1,1,1,1,2,224,1,31,0,11,0,0,0,
5171,1191480,DELHI,SOUTH WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,066-S Munirka,,,3,3,1,12,1,110067,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,34,33,0,1,0,0,
5172,5286909,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,009-E Mandawali,,,3,2,1,12,1,110092,2,1,3,0,2,19,4,0,0,1,1,1,1,2,220,1,0,72,0,1,0,0,
5174,7794072,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,055-E Harsh Vihar,,,7,1,6,10,1,110093,2,2,3,0,2,4,0,0,0,1,0,1,9,9,220,1,0,0,0,0,0,0,
5177,4227907,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,009-S Subhash Nagar,,,3,3,1,12,1,110027,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,19,14,2,6,0,0,
5178,8345210,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,077-N Model Town,,,5,1,6,12,1,110009,2,2,3,0,2,4,19,0,0,1,1,1,9,9,233,1,0,0,0,0,0,0,
5179,2739759,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,007-N Burari,,,5,2,6,12,1,110084,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
5185,5848266,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,095-S Badarpur,,,5,1,6,12,1,110044,2,2,3,0,2,4,0,0,0,1,1,1,9,9,222,1,0,0,0,0,0,0,
5186,5389021,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,045-N Sultan Puri-A,,,3,3,1,12,1,110086,2,1,3,0,2,4,19,0,0,1,1,1,1,2,224,1,0,67,0,5,0,0,
5187,7355124,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,011-E Mayur Vihar Phase-II,,,1,3,1,5,3,110091,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,15,12,0,0,0,0,
5188,8180771,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,059-N Rohini-H,,,1,3,1,5,3,110085,2,2,3,0,2,4,0,0,0,0,0,1,1,2,223,1,13,19,1,1,0,0,
5189,2908211,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,013-E Kishan Kunj,,,1,3,1,5,3,110092,2,2,3,0,2,4,19,0,0,0,0,1,1,2,225,1,25,14,0,0,0,0,
5190,6319034,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,NITHARI,,,1,1,1,5,3,110086,2,1,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,17,0,0,0,
5191,2682167,DELHI,WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,095-N East Patel Nagar,,,1,2,1,5,3,110005,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,30,0,0,0,0,
5192,4405848,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,049-S Kapashera,,,1,2,1,5,3,110037,2,2,3,0,2,4,19,0,0,0,0,1,2,2,226,1,0,0,0,0,0,1,
5193,1455945,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,036-S Dwarka - A,,,1,3,1,5,3,110078,2,2,3,0,2,4,19,0,0,0,0,1,1,2,221,1,39,51,0,0,0,0,
5194,9527992,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,062-N Shalimar Bagh -North,,,1,3,1,5,3,110088,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,19,8,2,0,0,0,
5195,7610244,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,DALLUPURA,,,1,3,1,5,3,110096,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,26,24,0,0,0,0,
5203,6547266,DELHI,SOUTH WEST A,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,5,2,6,12,1,110023,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
5204,2578156,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,021-E Krishna Nagar,,,3,2,1,12,1,110031,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,0,0,0,0,0,
5208,2627787,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,045-S Isapur,,,1,2,1,5,3,110043,2,2,3,0,2,4,0,0,0,0,0,1,1,2,225,1,0,5,0,0,0,0,
5220,3666518,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,030-N Bawana,,,7,2,6,10,1,110039,2,2,3,0,2,4,0,0,0,1,0,1,9,9,225,1,0,0,0,0,0,0,
5221,2084872,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,084-N Chandni Chowk,,,5,2,6,12,1,110006,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
5222,9544897,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,029-N Nangal Thakran,,,5,1,6,12,1,110039,2,2,3,0,2,4,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
5223,6748192,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,009-E Mandawali,,,3,1,1,12,1,110092,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,30,0,1,0,0,0,
5224,3881008,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,034-S Nangli Sakrawati,,,5,2,6,12,1,110071,2,2,3,0,2,4,19,0,0,1,1,1,9,9,225,1,0,0,0,0,0,0,
5225,9210314,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,013-N Malka Ganj,,,3,3,1,12,1,110007,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,20,33,0,3,0,0,
5226,4727145,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,022-N Bhalswa,,,5,2,6,12,1,110033,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
5227,8429535,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,021-N Jahangir Puri,,,5,1,6,12,1,110033,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
5228,1043005,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,016-E Pandav Nagar,,,3,1,1,12,1,110092,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,15,0,0,0,0,0,
5229,2187133,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,035-E Dilshad Garden,,,3,3,1,12,1,110095,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,12,22,1,0,0,0,
5230,1974244,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,042-N Kirari Suleman Nagar,,,3,1,1,12,1,110086,2,1,3,0,2,4,19,0,0,1,1,1,1,2,232,1,66,0,0,0,0,0,
5231,1538083,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,087-N Bazar Sita Ram,,,5,2,6,12,1,110006,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
5232,6464822,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,090-N Ballimaran,,,3,2,1,12,1,110006,2,2,3,0,2,18,19,0,0,1,1,1,2,2,220,1,0,17,0,1,0,0,
5233,9503158,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,002-S Punjabi Bagh,,,3,2,1,12,1,110026,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,36,0,8,0,0,
5234,1408078,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,SHASTRI PARK,,,10,3,9,12,1,110031,2,2,3,0,2,19,0,0,0,1,1,1,9,9,232,1,0,0,0,0,0,0,
5235,4028990,DELHI,WEST A,2,,,,,10,3,9,12,1,110064,2,2,3,0,2,19,0,0,0,2,2,1,9,9,234,1,0,0,0,0,0,0,
5245,2202867,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,044-S Roshanpura,,,3,3,1,12,1,110043,2,1,3,0,2,19,4,0,0,1,1,1,1,2,230,1,28,46,2,1,0,0,
5246,7442741,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,030-N Bawana,,,1,2,1,5,3,110039,2,2,3,0,2,4,0,0,0,0,0,1,1,2,215,1,0,26,0,0,0,0,
5247,2005637,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,062-S Hauz Khas,,,1,3,1,5,3,110016,2,2,3,0,2,19,0,0,0,0,0,1,1,2,213,1,9,7,0,0,0,0,
